# X y (dataset 2)
-4.978679717845562180e-01 3.168697355820379591e-01
1.321946960652948810e+00 2.929025154008116250e+00
-2.999313751095930680e+00 6.091580859676766657e+00
-1.186004564208961387e+00 1.623421350650258721e-01
-2.119464655097321959e+00 1.502411184639371289e+00
-2.445968431387213204e+00 3.138860992612305889e+00
-1.882438731733974580e+00 5.633872341510175463e-01
-9.266356377417137580e-01 -3.254087496340218322e-01
-6.193951546159803812e-01 1.057233581781681780e-01
2.329004040201416714e-01 1.694789649982235913e+00
-4.848329135802309509e-01 2.755070741749128249e-01
1.111317002380556751e+00 3.556524864041686662e+00
-1.773286501610895405e+00 8.441317002917370083e-02
2.268704618345672941e+00 5.380434075323447196e+00
-2.835674440812443020e+00 5.110536181423308122e+00
1.022805061070413579e+00 3.865920358600135387e+00
-4.961711857972384010e-01 7.607470719003724957e-01
3.521389706745097214e-01 1.847940606058739110e+00
-2.157678368428597615e+00 1.336097634323569761e+00
-1.811391065490727259e+00 1.842772911231222999e-01
1.804467412053219810e+00 4.979850545150186214e+00
2.809569454316385162e+00 5.060188285303729216e+00
-1.119454931044542967e+00 -4.335275799042919709e-01
1.153935694015884472e+00 3.611317767812808999e+00
2.258334913776229413e+00 4.877287444512190540e+00
2.367639981023083706e+00 5.569074365058281018e+00
-2.489734731781332755e+00 2.754684635657679959e+00
-2.765671300602705607e+00 5.193992021648468516e+00
-1.981017482612586589e+00 1.145517230644949924e+00
2.268855020576478587e+00 5.488502846758053444e+00
-2.409918997001699204e+00 2.035588275904848476e+00
-4.733542499696872241e-01 2.765302803455136349e-01
2.747337180903011600e+00 5.454753187552261906e+00
1.989917098381024374e-01 9.389620655281519790e-01
1.151262683702840128e+00 3.450646447801911876e+00
-1.106906213963622321e+00 -2.458276507757709561e-01
1.119005566089501968e+00 2.827241933519121009e+00
2.007754031384237692e+00 5.165273485849886548e+00
-2.890270335934848944e+00 5.855456772295508650e+00
1.500865889669804609e+00 3.853060985845148778e+00
2.933166533438968493e+00 5.034489440837862873e+00
1.488993926279036373e+00 3.605084410526812277e+00
-1.317336047613568928e+00 -2.148149507180673323e-01
1.735675970708930649e+00 3.862539495353231267e+00
-2.380643960534147840e+00 3.006208244280400788e+00
-3.126388429445690065e-01 6.356836743491655062e-01
2.451573018558573125e+00 5.212325361258193013e+00
-1.238315109757923027e+00 -6.227832500607214383e-01
-1.273347968481907566e+00 4.170459421597207950e-01
-2.219828567290333954e+00 2.742341556332803965e+00
-2.883798252778217552e+00 4.457186089889562552e+00
1.073013197639346217e+00 4.030931671150356443e+00
-1.730231303999645753e+00 1.145161472972066052e+00
-1.406720043766642725e+00 4.092235866356097596e-02
-5.056104431797026066e-02 3.005544186038768828e-01
-2.679824729297517472e+00 4.474017403579590990e+00
4.447056329520782114e-01 1.875846073717019502e+00
-2.119628550565138880e+00 1.085975318770431741e+00
5.358332214197054633e-01 1.561734256528184428e+00
1.198550160125586572e+00 3.960194247401989998e+00
-2.385993427033044956e+00 2.866742944987406894e+00
-5.156640730825898800e-01 -1.758588071267329078e-01
1.166400946366470848e+00 3.876616098734290805e+00
-5.149243828385841049e-01 -4.353132211806665097e-01
-2.700279246323477267e+00 4.568402964536899091e+00
2.153784354930694533e-01 1.474736718693718807e+00
9.827678713187326665e-01 3.117869867202788026e+00
8.933467234985137395e-02 1.131608512336551575e+00
2.667568535944879748e+00 5.581988760229926072e+00
5.193302430119572932e-01 2.513701908458107148e+00
2.420411491727301190e+00 5.489821837816826644e+00
-2.175151775122574627e+00 1.657005551882750005e+00
-2.164341916495448714e+00 1.587062492006579895e+00
1.844347732257142880e+00 5.130253006130614857e+00
-6.139389780867983148e-01 1.346814917747064522e-01
-2.007874817298403336e+00 1.365024302907182907e+00
2.565051482376203396e+00 5.045607059662314597e+00
-9.134048415269608867e-01 -1.436559028840126873e+00
1.504872618816933461e+00 4.809479054604630655e+00
1.355987912102708748e+00 5.101502422267213177e+00
2.299836547234859196e+00 5.423877841012885170e+00
7.420332423336533090e-01 2.607152185250543930e+00
1.505654604164023525e+00 4.223256568805766165e+00
-9.066099481329450427e-01 -2.754810837315584959e-01
-1.380432649409843560e+00 -1.417272979820140000e-01
2.375317309176400826e+00 4.660227773957668518e+00
-4.314528607722305509e-01 -8.298258001612286022e-03
2.789040282890313804e+00 4.545131225122429619e+00
9.806489869106886914e-01 3.330767997369390443e+00
7.301743212547306960e-01 2.481281397547749012e+00
-2.311524162279749106e+00 2.383830901191850593e+00
2.696935552242427647e+00 5.039236069946031904e+00
-3.005271991203568582e-01 9.440571428889823480e-01
4.703376863227903826e-01 2.132039356513585560e+00
-5.511791834323132022e-01 1.186752594966254293e+00
-1.577838118541833756e+00 -8.770342891757790804e-01
2.420277123373522521e+00 4.901627231196138190e+00
4.420769200337151261e-01 2.411014292989436480e+00
-2.982778037813046179e+00 7.381507008412427240e+00
7.028694817243432702e-01 2.441625465509391635e+00
