# X y (dataset 1)
-4.978679717845562180e-01 1.703843924681689437e+00
1.321946960652948810e+00 4.179435983887300310e+00
-2.999313751095930680e+00 3.044485385210172623e+01
-1.186004564208961387e+00 2.511792533196751442e+00
-2.119464655097321959e+00 9.574646882612054100e+00
-2.445968431387213204e+00 1.522838394479330226e+01
-1.882438731733974580e+00 6.673989193475973636e+00
-9.266356377417137580e-01 1.865851619081662083e+00
-6.193951546159803812e-01 1.687290855613150509e+00
2.329004040201416714e-01 2.298604151943466789e+00
-4.848329135802309509e-01 1.694833747800897239e+00
1.111317002380556751e+00 3.778926387264667230e+00
-1.773286501610895405e+00 5.598005426818890129e+00
2.268704618345672941e+00 1.058365932324319658e+01
-2.835674440812443020e+00 2.506210151701311162e+01
1.022805061070413579e+00 3.664918829516010224e+00
-4.961711857972384010e-01 1.792502973382355203e+00
3.521389706745097214e-01 2.425583183380909613e+00
-2.157678368428597615e+00 1.006248681975376869e+01
-1.811391065490727259e+00 5.942626494233504530e+00
1.804467412053219810e+00 6.656536493916931363e+00
2.809569454316385162e+00 1.879723083618841883e+01
-1.119454931044542967e+00 2.216083437573550974e+00
1.153935694015884472e+00 3.883211390034040367e+00
2.258334913776229413e+00 1.036964815587220201e+01
2.367639981023083706e+00 1.177824317064374426e+01
-2.489734731781332755e+00 1.602948617342113735e+01
-2.765671300602705607e+00 2.309642238931525782e+01
-1.981017482612586589e+00 7.815426285533098039e+00
2.268855020576478587e+00 1.060692822963646798e+01
-2.409918997001699204e+00 1.431584462969655291e+01
-4.733542499696872241e-01 1.694682753671628239e+00
2.747337180903011600e+00 1.765374705494951257e+01
1.989917098381024374e-01 2.121842590886113822e+00
1.151262683702840128e+00 3.845046278224628189e+00
-1.106906213963622321e+00 2.223336846063115324e+00
1.119005566089501968e+00 3.649467887094142160e+00
2.007754031384237692e+00 8.093849632064952004e+00
-2.890270335934848944e+00 2.685318261961025144e+01
1.500865889669804609e+00 4.964551381574296762e+00
2.933166533438968493e+00 2.146601094448270075e+01
1.488993926279036373e+00 4.869890179892155224e+00
-1.317336047613568928e+00 2.870880258201803148e+00
1.735675970708930649e+00 6.042068587453728767e+00
-2.380643960534147840e+00 1.396832689268800820e+01
-3.126388429445690065e-01 1.787150727885096435e+00
2.451573018558573125e+00 1.280125598340261028e+01
-1.238315109757923027e+00 2.513444036798319736e+00
-1.273347968481907566e+00 2.838138228726891477e+00
-2.219828567290333954e+00 1.124573562766724066e+01
-2.883798252778217552e+00 2.637435675403309077e+01
1.073013197639346217e+00 3.794858782238068162e+00
-1.730231303999645753e+00 5.464892945071832209e+00
-1.406720043766642725e+00 3.291410716689826099e+00
-5.056104431797026066e-02 1.830824309675706196e+00
-2.679824729297517472e+00 2.070184802050150452e+01
4.447056329520782114e-01 2.513286122524557964e+00
-2.119628550565138880e+00 9.493541672753462279e+00
5.358332214197054633e-01 2.538533366920539436e+00
1.198550160125586572e+00 4.057328302323926827e+00
-2.385993427033044956e+00 1.403807520620489768e+01
-5.156640730825898800e-01 1.606894514901882065e+00
1.166400946366470848e+00 3.964718671875423261e+00
-5.149243828385841049e-01 1.554923466323776315e+00
-2.700279246323477267e+00 2.123946005625063549e+01
2.153784354930694533e-01 2.241269322462803082e+00
9.827678713187326665e-01 3.442938100382185063e+00
8.933467234985137395e-02 2.082988111826373778e+00
2.667568535944879748e+00 1.622595186172858206e+01
5.193302430119572932e-01 2.712392058095181469e+00
2.420411491727301190e+00 1.243781280554061475e+01
-2.175151775122574627e+00 1.037334185996660096e+01
-2.164341916495448714e+00 1.020612042423917742e+01
1.844347732257142880e+00 6.931305371725654751e+00
-6.139389780867983148e-01 1.691140019219031121e+00
-2.007874817298403336e+00 8.163250149971426950e+00
2.565051482376203396e+00 1.442702151476696848e+01
-9.134048415269608867e-01 1.624798546794907317e+00
1.504872618816933461e+00 5.171226987871314407e+00
1.355987912102708748e+00 4.715930032133009320e+00
2.299836547234859196e+00 1.094153199854494218e+01
7.420332423336533090e-01 2.980974796774802815e+00
1.505654604164023525e+00 5.056997336814797350e+00
-9.066099481329450427e-01 1.847647537164045728e+00
-1.380432649409843560e+00 3.139563996733556017e+00
2.375317309176400826e+00 1.169213223332630314e+01
-4.314528607722305509e-01 1.638655487791531140e+00
2.789040282890313804e+00 1.828212283799479465e+01
9.806489869106886914e-01 3.481802814217643594e+00
7.301743212547306960e-01 2.940826977967349709e+00
-2.311524162279749106e+00 1.263456735897448979e+01
2.696935552242427647e+00 1.663799186754650350e+01
-3.005271991203568582e-01 1.852089538822823123e+00
4.703376863227903826e-01 2.588522409566331728e+00
-5.511791834323132022e-01 1.884725267783882829e+00
-1.577838118541833756e+00 4.008841788840272535e+00
2.420277123373522521e+00 1.231840022549597613e+01
4.420769200337151261e-01 2.617891033267517376e+00
-2.982778037813046179e+00 3.014195052830429589e+01
7.028694817243432702e-01 2.899225195593744253e+00
